PERMNO,date,ticker,divamt,prc,ret,retx,vwretd,vwretx
91705,2024-01-26,IEI,,116.49,-0.001286,-0.001286,0.000044,0.000041
91705,2024-01-29,IEI,,116.87,0.003262,0.003262,0.008416,0.00839
91705,2024-01-30,IEI,,116.78,-0.00077,-0.00077,-0.001334,-0.001428
91705,2024-01-31,IEI,,117.49,0.00608,0.00608,-0.015799,-0.015827
91705,2024-02-01,IEI,0.28656,117.54,0.002865,0.000426,0.012365,0.012254
91705,2024-02-02,IEI,,116.58,-0.008167,-0.008167,0.007568,0.007514
91705,2024-02-05,IEI,,115.93,-0.005576,-0.005576,-0.004994,-0.005013
91705,2024-02-06,IEI,,116.35,0.003623,0.003623,0.003588,0.003538
91705,2024-02-07,IEI,,116.22,-0.001117,-0.001117,0.006775,0.00676
91705,2024-02-08,IEI,,116.01,-0.001807,-0.001807,0.002366,0.002264
91705,2024-02-09,IEI,,115.89,-0.001034,-0.001034,0.006382,0.006307
91705,2024-02-12,IEI,,115.98,0.000777,0.000777,0.000951,0.000929
91705,2024-02-13,IEI,,115.06,-0.007932,-0.007932,-0.016421,-0.016506
91705,2024-02-14,IEI,,115.41,0.003042,0.003042,0.011508,0.011339
91705,2024-02-15,IEI,,115.61,0.001733,0.001733,0.008273,0.008098
91705,2024-02-16,IEI,,115.26,-0.003027,-0.003027,-0.004713,-0.004845
91705,2024-02-20,IEI,,115.47,0.001822,0.001822,-0.006418,-0.006454
91705,2024-02-21,IEI,,115.21,-0.002252,-0.002252,0.000158,0.000116
91705,2024-02-22,IEI,,115.15,-0.000521,-0.000521,0.018433,0.018384
91705,2024-02-23,IEI,,115.37,0.001911,0.001911,0.000687,0.000661
91705,2024-02-26,IEI,,115.26,-0.000953,-0.000953,-0.002388,-0.002415
91705,2024-02-27,IEI,,115.17,-0.000781,-0.000781,0.002686,0.002655
91705,2024-02-28,IEI,,115.45,0.002431,0.002431,-0.002149,-0.002235
91705,2024-02-29,IEI,,115.59,0.001213,0.001213,0.005377,0.005195
91705,2024-03-01,IEI,0.27485,115.73,0.003589,0.001211,0.008189,0.00806
91705,2024-03-04,IEI,,115.54,-0.001642,-0.001642,-0.001162,-0.001193
91705,2024-03-05,IEI,,115.9,0.003116,0.003116,-0.009572,-0.009593
91705,2024-03-06,IEI,,116.01,0.000949,0.000949,0.005899,0.005834
91705,2024-03-07,IEI,,116.23,0.001896,0.001896,0.009929,0.009819
91705,2024-03-08,IEI,,116.35,0.001032,0.001032,-0.005701,-0.005773
91705,2024-03-11,IEI,,116.19,-0.001375,-0.001375,-0.001447,-0.001456
91705,2024-03-12,IEI,,115.87,-0.002754,-0.002754,0.009405,0.009368
91705,2024-03-13,IEI,,115.7,-0.001467,-0.001467,-0.000746,-0.000786
91705,2024-03-14,IEI,,115.23,-0.004062,-0.004062,-0.004847,-0.005131
91705,2024-03-15,IEI,,115.06,-0.001475,-0.001475,-0.005012,-0.0051
91705,2024-03-18,IEI,,114.97,-0.000782,-0.000782,0.004593,0.004538
91705,2024-03-19,IEI,,115.22,0.002174,0.002174,0.005022,0.005011
91705,2024-03-20,IEI,,115.49,0.002343,0.002343,0.010377,0.010259
91705,2024-03-21,IEI,,115.5,0.000087,0.000087,0.003784,0.003674
91705,2024-03-22,IEI,,115.81,0.002684,0.002684,-0.002728,-0.002831
91705,2024-03-25,IEI,,115.66,-0.001295,-0.001295,-0.002195,-0.002198
91705,2024-03-26,IEI,,115.74,0.000692,0.000692,-0.002214,-0.002217
91705,2024-03-27,IEI,,115.98,0.002074,0.002074,0.009376,0.009201
91705,2024-03-28,IEI,,115.81,-0.001466,-0.001466,0.001425,0.001395
91705,2024-04-01,IEI,0.30563,114.95,-0.004787,-0.007426,-0.00287,-0.002964
91705,2024-04-02,IEI,,114.92,-0.000261,-0.000261,-0.007896,-0.00792
91705,2024-04-03,IEI,,115.01,0.000783,0.000783,0.002158,0.002123
91705,2024-04-04,IEI,,115.26,0.002174,0.002174,-0.011202,-0.011293
91705,2024-04-05,IEI,,114.79,-0.004078,-0.004078,0.009819,0.00981
91705,2024-04-08,IEI,,114.58,-0.001829,-0.001829,0.000671,0.000635
91705,2024-04-09,IEI,,114.84,0.002269,0.002269,0.001795,0.001689
91705,2024-04-10,IEI,,113.74,-0.009579,-0.009579,-0.011114,-0.011133
91705,2024-04-11,IEI,,113.76,0.000176,0.000176,0.006354,0.00633
91705,2024-04-12,IEI,,114.05,0.002549,0.002549,-0.014894,-0.014986
91705,2024-04-15,IEI,,113.69,-0.003157,-0.003157,-0.012224,-0.012236
91705,2024-04-16,IEI,,113.43,-0.002287,-0.002287,-0.002789,-0.002793
91705,2024-04-17,IEI,,113.82,0.003438,0.003438,-0.005513,-0.005516
91705,2024-04-18,IEI,,113.56,-0.002284,-0.002284,-0.002084,-0.002132
91705,2024-04-19,IEI,,113.65,0.000793,0.000793,-0.006374,-0.00641
91705,2024-04-22,IEI,,113.69,0.000352,0.000352,0.008478,0.008379
91705,2024-04-23,IEI,,113.86,0.001495,0.001495,0.012243,0.012223
91705,2024-04-24,IEI,,113.72,-0.00123,-0.00123,-0.000467,-0.000496
91705,2024-04-25,IEI,,113.45,-0.002374,-0.002374,-0.003958,-0.003976
91705,2024-04-26,IEI,,113.58,0.001146,0.001146,0.009415,0.009386
91705,2024-04-29,IEI,,113.79,0.001849,0.001849,0.003706,0.003638
91705,2024-04-30,IEI,,113.5,-0.002549,-0.002549,-0.01622,-0.016257
91705,2024-05-01,IEI,0.29555,113.51,0.002692,0.000088,-0.002178,-0.002301
91705,2024-05-02,IEI,,113.95,0.003876,0.003876,0.010178,0.01015
91705,2024-05-03,IEI,,114.37,0.003686,0.003686,0.011428,0.011387
91705,2024-05-06,IEI,,114.4,0.000262,0.000262,0.010648,0.010622
91705,2024-05-07,IEI,,114.51,0.000962,0.000962,0.000938,0.000894
91705,2024-05-08,IEI,,114.39,-0.001048,-0.001048,-0.00102,-0.001032
91705,2024-05-09,IEI,,114.58,0.001661,0.001661,0.00588,0.005714
91705,2024-05-10,IEI,,114.37,-0.001833,-0.001833,0.000732,0.000581
91705,2024-05-13,IEI,,114.42,0.000437,0.000437,-0.000024,-0.00004
91705,2024-05-14,IEI,,114.64,0.001923,0.001923,0.005802,0.00567
91705,2024-05-15,IEI,,115.2,0.004885,0.004885,0.011286,0.011147
91705,2024-05-16,IEI,,115.01,-0.001649,-0.001649,-0.002303,-0.002469
91705,2024-05-17,IEI,,114.82,-0.001652,-0.001652,0.001631,0.001553
91705,2024-05-20,IEI,,114.73,-0.000784,-0.000784,0.001426,0.001351
91705,2024-05-21,IEI,,114.9,0.001482,0.001482,0.001352,0.001316
91705,2024-05-22,IEI,,114.73,-0.00148,-0.00148,-0.003777,-0.003809
91705,2024-05-23,IEI,,114.49,-0.002092,-0.002092,-0.008627,-0.008665
91705,2024-05-24,IEI,,114.51,0.000175,0.000175,0.007304,0.00728
91705,2024-05-28,IEI,,114.23,-0.002445,-0.002445,-0.000542,-0.000542
91705,2024-05-29,IEI,,113.97,-0.002276,-0.002276,-0.008469,-0.008486
91705,2024-05-30,IEI,,114.29,0.002808,0.002808,-0.002984,-0.003058
91705,2024-05-31,IEI,,114.69,0.0035,0.0035,0.007227,0.007124
91705,2024-06-03,IEI,0.29916,114.78,0.003393,0.000785,0.000074,-0.000109
91705,2024-06-04,IEI,,115.16,0.003311,0.003311,-0.00091,-0.000958
91705,2024-06-05,IEI,,115.4,0.002084,0.002084,0.011596,0.01158
91705,2024-06-06,IEI,,115.43,0.00026,0.00026,-0.000278,-0.000299
91705,2024-06-07,IEI,,114.66,-0.006671,-0.006671,-0.003188,-0.003332
91705,2024-06-10,IEI,,114.57,-0.000785,-0.000785,0.003009,0.002931
91705,2024-06-11,IEI,,114.92,0.003055,0.003055,0.001215,0.001075
91705,2024-06-12,IEI,,115.32,0.003481,0.003481,0.009215,0.009187
91705,2024-06-13,IEI,,115.79,0.004076,0.004076,-0.000227,-0.000249
91705,2024-06-14,IEI,,115.87,0.000691,0.000691,-0.001966,-0.002208
91705,2024-06-17,IEI,,115.56,-0.002675,-0.002675,0.007148,0.00704
91705,2024-06-18,IEI,,115.88,0.002769,0.002769,0.002286,0.002249
91705,2024-06-20,IEI,,115.74,-0.001208,-0.001208,-0.002235,-0.002243
91705,2024-06-21,IEI,,115.76,0.000173,0.000173,-0.001147,-0.001283
91705,2024-06-24,IEI,,115.79,0.000259,0.000259,-0.001136,-0.001252
91705,2024-06-25,IEI,,115.86,0.000605,0.000605,0.00232,0.002306
91705,2024-06-26,IEI,,115.47,-0.003366,-0.003366,0.000792,0.000759
91705,2024-06-27,IEI,,115.65,0.001559,0.001559,0.002005,0.001958
91705,2024-06-28,IEI,,115.47,-0.001556,-0.001556,-0.002679,-0.002922
91705,2024-07-01,IEI,0.30116,114.73,-0.0038,-0.006409,0.001195,0.001083
91705,2024-07-02,IEI,,114.96,0.002005,0.002005,0.005761,0.005755
91705,2024-07-03,IEI,,115.4,0.003827,0.003827,0.005245,0.005207
91705,2024-07-05,IEI,,115.86,0.003986,0.003986,0.004255,0.004139
91705,2024-07-08,IEI,,115.84,-0.000173,-0.000173,0.001143,0.001117
91705,2024-07-09,IEI,,115.81,-0.000259,-0.000259,-0.00021,-0.00023
91705,2024-07-10,IEI,,115.85,0.000345,0.000345,0.009825,0.009718
91705,2024-07-11,IEI,,116.38,0.004575,0.004575,-0.003314,-0.003351
91705,2024-07-12,IEI,,116.6,0.00189,0.00189,0.006245,0.006239
91705,2024-07-15,IEI,,116.5,-0.000858,-0.000858,0.003602,0.003521
91705,2024-07-16,IEI,,116.71,0.001803,0.001803,0.009,0.008997
91705,2024-07-17,IEI,,116.77,0.000514,0.000514,-0.01357,-0.01358
91705,2024-07-18,IEI,,116.59,-0.001541,-0.001541,-0.008876,-0.008879
91705,2024-07-19,IEI,,116.39,-0.001715,-0.001715,-0.006319,-0.006365
91705,2024-07-22,IEI,,116.33,-0.000515,-0.000515,0.010687,0.01065
91705,2024-07-23,IEI,,116.41,0.000688,0.000688,-0.000684,-0.00069
91705,2024-07-24,IEI,,116.41,0,0,-0.021922,-0.021935
91705,2024-07-25,IEI,,116.5,0.000773,0.000773,-0.003251,-0.003279
91705,2024-07-26,IEI,,116.86,0.00309,0.00309,0.01132,0.011268
91705,2024-07-29,IEI,,116.94,0.000685,0.000685,-0.000395,-0.000409
91705,2024-07-30,IEI,,117.1,0.001368,0.001368,-0.004022,-0.004038
91705,2024-07-31,IEI,,117.67,0.004868,0.004868,0.014456,0.014368
91705,2024-08-01,IEI,0.31544,117.74,0.003276,0.000595,-0.015412,-0.015522
91705,2024-08-02,IEI,,119,0.010702,0.010702,-0.019843,-0.019856
91705,2024-08-05,IEI,,119,0,0,-0.028567,-0.028607
91705,2024-08-06,IEI,,118.4,-0.005042,-0.005042,0.010137,0.010121
91705,2024-08-07,IEI,,118.23,-0.001436,-0.001436,-0.007394,-0.00743
91705,2024-08-08,IEI,,117.98,-0.002115,-0.002115,0.02278,0.022766
91705,2024-08-09,IEI,,118.18,0.001695,0.001695,0.004177,0.004044
91705,2024-08-12,IEI,,118.44,0.0022,0.0022,-0.000792,-0.000906
91705,2024-08-13,IEI,,118.78,0.002871,0.002871,0.016082,0.01607
91705,2024-08-14,IEI,,118.81,0.000253,0.000253,0.003297,0.003271
91705,2024-08-15,IEI,,118.24,-0.004798,-0.004798,0.016628,0.01638
91705,2024-08-16,IEI,,118.4,0.001353,0.001353,0.002499,0.002371
91705,2024-08-19,IEI,,118.44,0.000338,0.000338,0.009676,0.009575
91705,2024-08-20,IEI,,118.73,0.002449,0.002449,-0.002907,-0.002935
91705,2024-08-21,IEI,,118.98,0.002106,0.002106,0.005503,0.005455
91705,2024-08-22,IEI,,118.63,-0.002942,-0.002942,-0.008631,-0.008649
91705,2024-08-23,IEI,,119.06,0.003625,0.003625,0.0134,0.013378
91705,2024-08-26,IEI,,118.94,-0.001008,-0.001008,-0.002737,-0.002756
91705,2024-08-27,IEI,,119.02,0.000673,0.000673,0.000819,0.000759
91705,2024-08-28,IEI,,119,-0.000168,-0.000168,-0.006305,-0.006316
91705,2024-08-29,IEI,,118.86,-0.001176,-0.001176,0.001292,0.001251
91705,2024-08-30,IEI,,118.72,-0.001178,-0.001178,0.009298,0.009154
91705,2024-09-03,IEI,0.31975,118.81,0.003451,0.000758,-0.021166,-0.021326
91705,2024-09-04,IEI,,119.28,0.003956,0.003956,-0.001598,-0.001641
91705,2024-09-05,IEI,,119.39,0.000922,0.000922,-0.002862,-0.002893
91705,2024-09-06,IEI,,119.66,0.002262,0.002262,-0.016697,-0.016799
91705,2024-09-09,IEI,,119.71,0.000418,0.000418,0.010589,0.010511
91705,2024-09-10,IEI,,120.07,0.003007,0.003007,0.003585,0.003553
91705,2024-09-11,IEI,,119.95,-0.000999,-0.000999,0.009761,0.009745
91705,2024-09-12,IEI,,119.85,-0.000834,-0.000834,0.008023,0.008004
91705,2024-09-13,IEI,,120.08,0.001919,0.001919,0.00721,0.007031
91705,2024-09-16,IEI,,120.23,0.001249,0.001249,0.002261,0.002084
91705,2024-09-17,IEI,,120.1,-0.001081,-0.001081,0.000636,0.000611
91705,2024-09-18,IEI,,119.84,-0.002165,-0.002165,-0.002449,-0.002463
91705,2024-09-19,IEI,,119.85,0.000083,0.000083,0.016849,0.016805
91705,2024-09-20,IEI,,119.87,0.000167,0.000167,-0.002509,-0.002585
91705,2024-09-23,IEI,,119.81,-0.000501,-0.000501,0.002728,0.002668
91705,2024-09-24,IEI,,119.98,0.001419,0.001419,0.003021,0.003008
91705,2024-09-25,IEI,,119.74,-0.002,-0.002,-0.003168,-0.003278
91705,2024-09-26,IEI,,119.58,-0.001336,-0.001336,0.004793,0.00472
91705,2024-09-27,IEI,,119.92,0.002843,0.002843,-0.000638,-0.000758
91705,2024-09-30,IEI,,119.605,-0.002627,-0.002627,0.003106,0.002989
91705,2024-10-01,IEI,0.31493,119.55,0.002173,-0.00046,-0.008476,-0.00858
91705,2024-10-02,IEI,,119.4,-0.001255,-0.001255,0.000172,0.000115
91705,2024-10-03,IEI,,119.01,-0.003266,-0.003266,-0.002574,-0.002579
91705,2024-10-04,IEI,,118.11,-0.007562,-0.007562,0.00949,0.009344
91705,2024-10-07,IEI,,117.85,-0.002201,-0.002201,-0.008913,-0.008923
91705,2024-10-08,IEI,,117.94,0.000764,0.000764,0.007437,0.007431
91705,2024-10-09,IEI,,117.67,-0.002289,-0.002289,0.00642,0.006396
91705,2024-10-10,IEI,,117.75,0.00068,0.00068,-0.00171,-0.001839
91705,2024-10-11,IEI,,117.84,0.000764,0.000764,0.007488,0.007473
91705,2024-10-14,IEI,,117.68,-0.001358,-0.001358,0.006791,0.006791
91705,2024-10-15,IEI,,117.99,0.002634,0.002634,-0.00667,-0.006739
91705,2024-10-16,IEI,,118.09,0.000848,0.000848,0.005568,0.005557
91705,2024-10-17,IEI,,117.79,-0.00254,-0.00254,-0.000195,-0.000206
91705,2024-10-18,IEI,,117.93,0.001189,0.001189,0.003934,0.00389
91705,2024-10-21,IEI,,117.42,-0.004325,-0.004325,-0.00356,-0.003593
91705,2024-10-22,IEI,,117.35,-0.000596,-0.000596,-0.000953,-0.000959
91705,2024-10-23,IEI,,117.14,-0.00179,-0.00179,-0.008643,-0.008658
91705,2024-10-24,IEI,,117.25,0.000939,0.000939,0.002615,0.00259
91705,2024-10-25,IEI,,117.13,-0.001023,-0.001023,-0.001133,-0.001141
91705,2024-10-28,IEI,,116.94,-0.001622,-0.001622,0.004072,0.004058
91705,2024-10-29,IEI,,116.99,0.000428,0.000428,0.001117,0.001114
91705,2024-10-30,IEI,,116.76,-0.001966,-0.001966,-0.003113,-0.00313
91705,2024-10-31,IEI,,116.76,0,0,-0.017028,-0.017114
91705,2024-11-01,IEI,0.32026,116.12,-0.002738,-0.005481,0.003685,0.00357
91705,2024-11-04,IEI,,116.46,0.002928,0.002928,-0.001724,-0.001772
91705,2024-11-05,IEI,,116.39,-0.000601,-0.000601,0.012631,0.012615
91705,2024-11-06,IEI,,115.81,-0.004983,-0.004983,0.025795,0.025783
91705,2024-11-07,IEI,,116.39,0.005008,0.005008,0.007115,0.007085
91705,2024-11-08,IEI,,116.35,-0.000344,-0.000344,0.003842,0.003653
91705,2024-11-11,IEI,,116.1,-0.002149,-0.002149,0.00315,0.00315
91705,2024-11-12,IEI,,115.74,-0.003101,-0.003101,-0.004204,-0.004259
91705,2024-11-13,IEI,,115.88,0.00121,0.00121,-0.000771,-0.000809
91705,2024-11-14,IEI,,115.72,-0.001381,-0.001381,-0.006546,-0.006636
91705,2024-11-15,IEI,,115.87,0.001296,0.001296,-0.01227,-0.012429
91705,2024-11-18,IEI,,116.03,0.001381,0.001381,0.004452,0.004292
91705,2024-11-19,IEI,,116.16,0.00112,0.00112,0.004707,0.004694
91705,2024-11-20,IEI,,116.04,-0.001033,-0.001033,0.000581,0.000551
91705,2024-11-21,IEI,,115.96,-0.000689,-0.000689,0.00716,0.007039
91705,2024-11-22,IEI,,115.96,0,0,0.005529,0.005491
91705,2024-11-25,IEI,,116.64,0.005864,0.005864,0.004285,0.004274
91705,2024-11-26,IEI,,116.56,-0.000686,-0.000686,0.003277,0.003226
91705,2024-11-27,IEI,,116.86,0.002574,0.002574,-0.002676,-0.002735
91705,2024-11-29,IEI,,117.13,0.00231,0.00231,0.005464,0.00536
91705,2024-12-02,IEI,0.31107,116.78,-0.000332,-0.002988,0.001573,0.001395
91705,2024-12-03,IEI,,116.67,-0.000942,-0.000942,0.000242,0.00021
91705,2024-12-04,IEI,,116.92,0.002143,0.002143,0.006358,0.006336
91705,2024-12-05,IEI,,116.89,-0.000257,-0.000257,-0.002458,-0.00251
91705,2024-12-06,IEI,,117.17,0.002395,0.002395,0.003013,0.002921
91705,2024-12-09,IEI,,116.98,-0.001622,-0.001622,-0.006671,-0.006779
91705,2024-12-10,IEI,,116.85,-0.001111,-0.001111,-0.003941,-0.003963
91705,2024-12-11,IEI,,116.69,-0.001369,-0.001369,0.008102,0.008064
91705,2024-12-12,IEI,,116.47,-0.001885,-0.001885,-0.00618,-0.006195
91705,2024-12-13,IEI,,116.19,-0.002404,-0.002404,-0.000774,-0.000957
91705,2024-12-16,IEI,,116.2,0.000086,0.000086,0.003597,0.003474
91705,2024-12-17,IEI,,116.2,0,0,-0.004805,-0.005018
91705,2024-12-18,IEI,0.33026,115.21,-0.005678,-0.00852,-0.031161,-0.031215
91705,2024-12-19,IEI,,115.13,-0.000694,-0.000694,-0.001381,-0.001397
91705,2024-12-20,IEI,,115.34,0.001824,0.001824,0.010642,0.010456
91705,2024-12-23,IEI,,115.08,-0.002254,-0.002254,0.005633,0.00542
91705,2024-12-24,IEI,,115.13,0.000434,0.000434,0.010566,0.010521
91705,2024-12-26,IEI,,115.2,0.000608,0.000608,0.000346,0.000282
91705,2024-12-27,IEI,,115.1,-0.000868,-0.000868,-0.010692,-0.010775
91705,2024-12-30,IEI,,115.54,0.003823,0.003823,-0.009878,-0.0099
91705,2024-12-31,IEI,,115.55,0.000087,0.000087,-0.003392,-0.003541
91706,2023-01-03,SHV,,109.94,0.000182,0.000182,-0.003934,-0.003996
91706,2023-01-04,SHV,,109.95,0.000091,0.000091,0.009553,0.009515
91706,2023-01-05,SHV,,109.97,0.000182,0.000182,-0.01097,-0.011108
91706,2023-01-06,SHV,,109.99,0.000182,0.000182,0.022257,0.022239
91706,2023-01-09,SHV,,110,0.000091,0.000091,0.001059,0.00093
91706,2023-01-10,SHV,,109.99,-0.000091,-0.000091,0.007316,0.007316
91706,2023-01-11,SHV,,110.02,0.000273,0.000273,0.012571,0.012557
91706,2023-01-12,SHV,,110.08,0.000545,0.000545,0.005718,0.005618
91706,2023-01-13,SHV,,110.08,0,0,0.004322,0.004291
91706,2023-01-17,SHV,,110.11,0.000273,0.000273,-0.001146,-0.001149
91706,2023-01-18,SHV,,110.12,0.000091,0.000091,-0.014241,-0.014242
91706,2023-01-19,SHV,,110.15,0.000272,0.000272,-0.007486,-0.007574
91706,2023-01-20,SHV,,110.17,0.000182,0.000182,0.018067,0.018046
91706,2023-01-23,SHV,,110.17,0,0,0.011763,0.011753
91706,2023-01-24,SHV,,110.18,0.000091,0.000091,-0.001146,-0.001169
91706,2023-01-25,SHV,,110.22,0.000363,0.000363,0.000339,0.000303
91706,2023-01-26,SHV,,110.25,0.000272,0.000272,0.010381,0.010332
91706,2023-01-27,SHV,,110.26,0.000091,0.000091,0.003473,0.003443
91706,2023-01-30,SHV,,110.27,0.000091,0.000091,-0.012975,-0.013074
91706,2023-01-31,SHV,,110.28,0.000091,0.000091,0.01555,0.01553
91706,2023-02-01,SHV,0.3695,109.94,0.000268,-0.003083,0.011137,0.011071
91706,2023-02-02,SHV,,109.98,0.000364,0.000364,0.013799,0.013759
91706,2023-02-03,SHV,,109.96,-0.000182,-0.000182,-0.010632,-0.010711
91706,2023-02-06,SHV,,109.96,0,0,-0.007223,-0.0073
91706,2023-02-07,SHV,,109.97,0.000091,0.000091,0.011465,0.011447
91706,2023-02-08,SHV,,109.99,0.000182,0.000182,-0.010374,-0.010397
91706,2023-02-09,SHV,,110.03,0.000364,0.000364,-0.00885,-0.008963
91706,2023-02-10,SHV,,110.03,0,0,0.001496,0.001347
91706,2023-02-13,SHV,,110.06,0.000273,0.000273,0.010859,0.010737
91706,2023-02-14,SHV,,110.06,0,0,0.000941,0.000806
91706,2023-02-15,SHV,,110.07,0.000091,0.000091,0.004435,0.00426
91706,2023-02-16,SHV,,110.12,0.000454,0.000454,-0.012705,-0.012778
91706,2023-02-17,SHV,,110.13,0.000091,0.000091,-0.002933,-0.003077
91706,2023-02-21,SHV,,110.13,0,0,-0.020457,-0.020474
91706,2023-02-22,SHV,,110.16,0.000272,0.000272,-0.000607,-0.000639
91706,2023-02-23,SHV,,110.2,0.000363,0.000363,0.004871,0.004808
91706,2023-02-24,SHV,,110.21,0.000091,0.000091,-0.01016,-0.010197
91706,2023-02-27,SHV,,110.23,0.000182,0.000182,0.003327,0.00321
91706,2023-02-28,SHV,,110.23,0,0,-0.002576,-0.002676
91706,2023-03-01,SHV,0.29043,109.96,0.000185,-0.002449,-0.003159,-0.003259
91706,2023-03-02,SHV,,110.01,0.000455,0.000455,0.006503,0.00637
91706,2023-03-03,SHV,,110.02,0.000091,0.000091,0.015546,0.01548
91706,2023-03-06,SHV,,110.03,0.000091,0.000091,-0.00175,-0.001793
91706,2023-03-07,SHV,,110.01,-0.000182,-0.000182,-0.014599,-0.014625
91706,2023-03-08,SHV,,110.02,0.000091,0.000091,0.00127,0.001207
91706,2023-03-09,SHV,,110.08,0.000545,0.000545,-0.019276,-0.019425
91706,2023-03-10,SHV,,110.13,0.000454,0.000454,-0.016483,-0.016558
91706,2023-03-13,SHV,,110.26,0.00118,0.00118,-0.003098,-0.003125
91706,2023-03-14,SHV,,110.2,-0.000544,-0.000544,0.015863,0.015617
91706,2023-03-15,SHV,,110.31,0.000998,0.000998,-0.009262,-0.009299
91706,2023-03-16,SHV,,110.3,-0.000091,-0.000091,0.016293,0.016131
91706,2023-03-17,SHV,,110.38,0.000725,0.000725,-0.012043,-0.012103
91706,2023-03-20,SHV,,110.36,-0.000181,-0.000181,0.008716,0.008634
91706,2023-03-21,SHV,,110.33,-0.000272,-0.000272,0.013857,0.013792
91706,2023-03-22,SHV,,110.37,0.000363,0.000363,-0.01642,-0.016493
91706,2023-03-23,SHV,,110.44,0.000634,0.000634,0.001793,0.001597
91706,2023-03-24,SHV,,110.45,0.00009,0.00009,0.004737,0.004671
91706,2023-03-27,SHV,,110.45,0,0,0.003207,0.00319
91706,2023-03-28,SHV,,110.455,0.000045,0.000045,-0.000817,-0.000834
91706,2023-03-29,SHV,,110.47,0.000136,0.000136,0.013802,0.0138
91706,2023-03-30,SHV,,110.49,0.000181,0.000181,0.005538,0.005347
91706,2023-03-31,SHV,,110.5,0.000091,0.000091,0.014614,0.014581
91706,2023-04-03,SHV,0.39089,110.1,-0.000082,-0.00362,0.003122,0.003032
91706,2023-04-04,SHV,,110.14,0.000363,0.000363,-0.006606,-0.006686
91706,2023-04-05,SHV,,110.2,0.000545,0.000545,-0.004045,-0.004163
91706,2023-04-06,SHV,,110.2,0,0,0.003105,0.002962
91706,2023-04-10,SHV,,110.19,-0.000091,-0.000091,0.002154,0.002129
91706,2023-04-11,SHV,,110.21,0.000181,0.000181,0.001796,0.001793
91706,2023-04-12,SHV,,110.22,0.000091,0.000091,-0.003977,-0.004033
91706,2023-04-13,SHV,,110.28,0.000544,0.000544,0.012827,0.012703
91706,2023-04-14,SHV,,110.26,-0.000181,-0.000181,-0.00272,-0.002729
91706,2023-04-17,SHV,,110.27,0.000091,0.000091,0.003645,0.003633
91706,2023-04-18,SHV,,110.29,0.000181,0.000181,0.000652,0.000649
91706,2023-04-19,SHV,,110.3,0.000091,0.000091,-0.000454,-0.000456
91706,2023-04-20,SHV,,110.36,0.000544,0.000544,-0.005743,-0.005818
91706,2023-04-21,SHV,,110.37,0.000091,0.000091,0.000615,0.000596
91706,2023-04-24,SHV,,110.38,0.000091,0.000091,0.00038,0.000241
91706,2023-04-25,SHV,,110.41,0.000272,0.000272,-0.016696,-0.01673
91706,2023-04-26,SHV,,110.42,0.000091,0.000091,-0.004091,-0.004095
91706,2023-04-27,SHV,,110.44,0.000181,0.000181,0.017335,0.017269
91706,2023-04-28,SHV,,110.45,0.00009,0.00009,0.008072,0.007962
91706,2023-05-01,SHV,0.39752,110.04,-0.000113,-0.003712,-0.000652,-0.000727
91706,2023-05-02,SHV,,110.07,0.000273,0.000273,-0.01226,-0.012267
91706,2023-05-03,SHV,,110.09,0.000182,0.000182,-0.005189,-0.0052
91706,2023-05-04,SHV,,110.15,0.000545,0.000545,-0.006837,-0.006949
91706,2023-05-05,SHV,,110.14,-0.000091,-0.000091,0.018739,0.01865
91706,2023-05-08,SHV,,110.15,0.000091,0.000091,0.000849,0.000817
91706,2023-05-09,SHV,,110.15,0,0,-0.003907,-0.003962
91706,2023-05-10,SHV,,110.19,0.000363,0.000363,0.004086,0.004056
91706,2023-05-11,SHV,,110.23,0.000363,0.000363,-0.002566,-0.002726
91706,2023-05-12,SHV,,110.23,0,0,-0.001936,-0.002148
91706,2023-05-15,SHV,,110.24,0.000091,0.000091,0.005045,0.004942
91706,2023-05-16,SHV,,110.24,0,0,-0.008106,-0.008152
91706,2023-05-17,SHV,,110.26,0.000181,0.000181,0.012329,0.012184
91706,2023-05-18,SHV,,110.29,0.000272,0.000272,0.008474,0.008303
91706,2023-05-19,SHV,,110.29,0,0,-0.00186,-0.001909
91706,2023-05-22,SHV,,110.29,0,0,0.001904,0.001813
91706,2023-05-23,SHV,,110.31,0.000181,0.000181,-0.010454,-0.010483
91706,2023-05-24,SHV,,110.31,0,0,-0.008,-0.008019
91706,2023-05-25,SHV,,110.36,0.000453,0.000453,0.00495,0.004919
91706,2023-05-26,SHV,,110.38,0.000181,0.000181,0.01261,0.012553
91706,2023-05-30,SHV,,110.39,0.000091,0.000091,-0.000231,-0.000313
91706,2023-05-31,SHV,,110.41,0.000181,0.000181,-0.005725,-0.005892
91706,2023-06-01,SHV,0.48176,110,0.00065,-0.003713,0.010187,0.009971
91706,2023-06-02,SHV,,110.01,0.000091,0.000091,0.016242,0.016189
91706,2023-06-05,SHV,,110.01,0,0,-0.002792,-0.002807
91706,2023-06-06,SHV,,110.03,0.000182,0.000182,0.005193,0.005169
91706,2023-06-07,SHV,,110.05,0.000182,0.000182,-0.002024,-0.002193
91706,2023-06-08,SHV,,110.12,0.000636,0.000636,0.005209,0.005107
91706,2023-06-09,SHV,,110.12,0,0,0.000098,0.000068
